cell_id	poi_count_total	poi_amenity_count	poi_shop_count	poi_tourism_count	poi_leisure_count	poi_office_count	poi_public_transport_count	poi_log1p_total
39_53	0	0	0	0	0	0	0	0.0
39_54	0	0	0	0	0	0	0	0.0
39_55	0	0	0	0	0	0	0	0.0
39_56	0	0	0	0	0	0	0	0.0
39_57	0	0	0	0	0	0	0	0.0
39_58	0	0	0	0	0	0	0	0.0
39_59	0	0	0	0	0	0	0	0.0
39_60	0	0	0	0	0	0	0	0.0
39_61	0	0	0	0	0	0	0	0.0
39_62	0	0	0	0	0	0	0	0.0
39_63	0	0	0	0	0	0	0	0.0
39_64	0	0	0	0	0	0	0	0.0
39_65	0	0	0	0	0	0	0	0.0
39_66	0	0	0	0	0	0	0	0.0
39_67	0	0	0	0	0	0	0	0.0
39_68	0	0	0	0	0	0	0	0.0
39_69	0	0	0	0	0	0	0	0.0
39_70	0	0	0	0	0	0	0	0.0
39_71	0	0	0	0	0	0	0	0.0
39_72	0	0	0	0	0	0	0	0.0
39_73	0	0	0	0	0	0	0	0.0
39_74	0	0	0	0	0	0	0	0.0
39_75	0	0	0	0	0	0	0	0.0
39_76	0	0	0	0	0	0	0	0.0
39_77	0	0	0	0	0	0	0	0.0
39_78	0	0	0	0	0	0	0	0.0
39_79	0	0	0	0	0	0	0	0.0
39_80	0	0	0	0	0	0	0	0.0
39_81	0	0	0	0	0	0	0	0.0
39_82	0	0	0	0	0	0	0	0.0
39_83	7	3	0	4	0	0	0	2.0794415416798357
39_84	0	0	0	0	0	0	0	0.0
39_85	12	5	0	3	0	0	4	2.5649493574615367
39_86	1	1	0	0	0	0	0	0.6931471805599453
39_87	0	0	0	0	0	0	0	0.0
39_88	0	0	0	0	0	0	0	0.0
39_89	0	0	0	0	0	0	0	0.0
39_90	0	0	0	0	0	0	0	0.0
39_91	1	0	0	1	0	0	0	0.6931471805599453
39_92	4	2	0	0	2	0	0	1.6094379124341003
39_93	0	0	0	0	0	0	0	0.0
39_94	0	0	0	0	0	0	0	0.0
39_95	0	0	0	0	0	0	0	0.0
39_96	0	0	0	0	0	0	0	0.0
39_97	0	0	0	0	0	0	0	0.0
39_98	0	0	0	0	0	0	0	0.0
39_99	2	1	0	1	0	0	0	1.0986122886681098
39_100	0	0	0	0	0	0	0	0.0
40_1	0	0	0	0	0	0	0	0.0
40_2	0	0	0	0	0	0	0	0.0
40_3	0	0	0	0	0	0	0	0.0
40_4	0	0	0	0	0	0	0	0.0
40_5	0	0	0	0	0	0	0	0.0
40_6	0	0	0	0	0	0	0	0.0
40_7	0	0	0	0	0	0	0	0.0
40_8	0	0	0	0	0	0	0	0.0
40_9	0	0	0	0	0	0	0	0.0
40_10	0	0	0	0	0	0	0	0.0
40_11	0	0	0	0	0	0	0	0.0
40_12	0	0	0	0	0	0	0	0.0
40_13	0	0	0	0	0	0	0	0.0
40_14	0	0	0	0	0	0	0	0.0
40_15	0	0	0	0	0	0	0	0.0
40_16	0	0	0	0	0	0	0	0.0
40_17	0	0	0	0	0	0	0	0.0
40_18	0	0	0	0	0	0	0	0.0
40_19	0	0	0	0	0	0	0	0.0
40_20	0	0	0	0	0	0	0	0.0
40_21	0	0	0	0	0	0	0	0.0
40_22	0	0	0	0	0	0	0	0.0
40_23	0	0	0	0	0	0	0	0.0
40_24	0	0	0	0	0	0	0	0.0
40_25	0	0	0	0	0	0	0	0.0
40_26	0	0	0	0	0	0	0	0.0
40_27	0	0	0	0	0	0	0	0.0
40_28	0	0	0	0	0	0	0	0.0
40_29	0	0	0	0	0	0	0	0.0
40_30	0	0	0	0	0	0	0	0.0
40_31	0	0	0	0	0	0	0	0.0
40_32	0	0	0	0	0	0	0	0.0
40_33	0	0	0	0	0	0	0	0.0
40_34	0	0	0	0	0	0	0	0.0
40_35	0	0	0	0	0	0	0	0.0
40_36	5	4	0	0	1	0	0	1.791759469228055
40_37	5	3	0	0	2	0	0	1.791759469228055
40_38	13	12	0	1	0	0	0	2.6390573296152584
40_39	15	12	0	0	1	0	2	2.772588722239781
40_40	3	3	0	0	0	0	0	1.3862943611198906
40_41	0	0	0	0	0	0	0	0.0
40_42	0	0	0	0	0	0	0	0.0
40_43	1	0	0	0	1	0	0	0.6931471805599453
40_44	1	1	0	0	0	0	0	0.6931471805599453
40_45	17	11	1	0	2	0	3	2.8903717578961645
40_46	20	13	2	0	2	3	0	3.044522437723423
40_47	25	10	2	1	12	0	0	3.258096538021482
40_48	53	14	1	38	0	0	0	3.9889840465642745
40_49	0	0	0	0	0	0	0	0.0
40_50	0	0	0	0	0	0	0	0.0
40_51	1	0	0	1	0	0	0	0.6931471805599453
40_52	0	0	0	0	0	0	0	0.0
40_53	0	0	0	0	0	0	0	0.0
40_54	0	0	0	0	0	0	0	0.0
40_55	0	0	0	0	0	0	0	0.0
40_56	0	0	0	0	0	0	0	0.0
40_57	0	0	0	0	0	0	0	0.0
40_58	0	0	0	0	0	0	0	0.0
40_59	0	0	0	0	0	0	0	0.0
40_60	0	0	0	0	0	0	0	0.0
40_61	0	0	0	0	0	0	0	0.0
40_62	0	0	0	0	0	0	0	0.0
40_63	0	0	0	0	0	0	0	0.0
40_64	0	0	0	0	0	0	0	0.0
40_65	0	0	0	0	0	0	0	0.0
40_66	0	0	0	0	0	0	0	0.0
40_67	0	0	0	0	0	0	0	0.0
40_68	0	0	0	0	0	0	0	0.0
40_69	0	0	0	0	0	0	0	0.0
40_70	0	0	0	0	0	0	0	0.0
40_71	0	0	0	0	0	0	0	0.0
40_72	0	0	0	0	0	0	0	0.0
40_73	0	0	0	0	0	0	0	0.0
40_74	0	0	0	0	0	0	0	0.0
40_75	0	0	0	0	0	0	0	0.0
40_76	0	0	0	0	0	0	0	0.0
40_77	0	0	0	0	0	0	0	0.0
40_78	0	0	0	0	0	0	0	0.0
40_79	0	0	0	0	0	0	0	0.0
40_80	0	0	0	0	0	0	0	0.0
40_81	0	0	0	0	0	0	0	0.0
40_82	0	0	0	0	0	0	0	0.0
40_83	0	0	0	0	0	0	0	0.0
40_84	0	0	0	0	0	0	0	0.0
40_85	0	0	0	0	0	0	0	0.0
40_86	2	2	0	0	0	0	0	1.0986122886681098
40_87	0	0	0	0	0	0	0	0.0
40_88	19	14	0	0	1	0	4	2.995732273553991
40_89	23	15	3	4	1	0	0	3.1780538303479458
40_90	2	1	0	0	1	0	0	1.0986122886681098
40_91	21	15	2	1	3	0	0	3.091042453358316
40_92	112	86	2	8	13	0	3	4.727387818712341
40_93	3	3	0	0	0	0	0	1.3862943611198906
40_94	0	0	0	0	0	0	0	0.0
40_95	0	0	0	0	0	0	0	0.0
40_96	1	1	0	0	0	0	0	0.6931471805599453
40_97	0	0	0	0	0	0	0	0.0
40_98	5	3	0	0	2	0	0	1.791759469228055
40_99	0	0	0	0	0	0	0	0.0
40_100	0	0	0	0	0	0	0	0.0
41_1	0	0	0	0	0	0	0	0.0
41_2	0	0	0	0	0	0	0	0.0
41_3	0	0	0	0	0	0	0	0.0
41_4	0	0	0	0	0	0	0	0.0
41_5	0	0	0	0	0	0	0	0.0
41_6	0	0	0	0	0	0	0	0.0
41_7	0	0	0	0	0	0	0	0.0
41_8	0	0	0	0	0	0	0	0.0
41_9	0	0	0	0	0	0	0	0.0
41_10	0	0	0	0	0	0	0	0.0
41_11	0	0	0	0	0	0	0	0.0
41_12	0	0	0	0	0	0	0	0.0
41_13	0	0	0	0	0	0	0	0.0
41_14	0	0	0	0	0	0	0	0.0
41_15	0	0	0	0	0	0	0	0.0
41_16	0	0	0	0	0	0	0	0.0
41_17	0	0	0	0	0	0	0	0.0
41_18	0	0	0	0	0	0	0	0.0
41_19	0	0	0	0	0	0	0	0.0
41_20	0	0	0	0	0	0	0	0.0
41_21	0	0	0	0	0	0	0	0.0
41_22	0	0	0	0	0	0	0	0.0
41_23	0	0	0	0	0	0	0	0.0
41_24	0	0	0	0	0	0	0	0.0
41_25	0	0	0	0	0	0	0	0.0
41_26	0	0	0	0	0	0	0	0.0
41_27	0	0	0	0	0	0	0	0.0
41_28	0	0	0	0	0	0	0	0.0
41_29	0	0	0	0	0	0	0	0.0
41_30	0	0	0	0	0	0	0	0.0
41_31	0	0	0	0	0	0	0	0.0
41_32	0	0	0	0	0	0	0	0.0
41_33	0	0	0	0	0	0	0	0.0
41_34	0	0	0	0	0	0	0	0.0
41_35	0	0	0	0	0	0	0	0.0
41_36	0	0	0	0	0	0	0	0.0
41_37	2	2	0	0	0	0	0	1.0986122886681098
41_38	1	1	0	0	0	0	0	0.6931471805599453
41_39	1	0	1	0	0	0	0	0.6931471805599453
41_40	0	0	0	0	0	0	0	0.0
41_41	0	0	0	0	0	0	0	0.0
41_42	0	0	0	0	0	0	0	0.0
41_43	4	4	0	0	0	0	0	1.6094379124341003
41_44	4	3	0	0	1	0	0	1.6094379124341003
41_45	5	4	0	0	1	0	0	1.791759469228055
41_46	41	26	7	2	5	1	0	3.7376696182833684
41_47	204	133	17	5	27	6	16	5.3230099791384085
41_48	27	22	1	0	4	0	0	3.332204510175204
41_49	2	1	0	0	1	0	0	1.0986122886681098
41_50	0	0	0	0	0	0	0	0.0
41_51	11	11	0	0	0	0	0	2.4849066497880004
41_52	0	0	0	0	0	0	0	0.0
41_53	0	0	0	0	0	0	0	0.0
41_54	0	0	0	0	0	0	0	0.0
41_55	0	0	0	0	0	0	0	0.0
41_56	0	0	0	0	0	0	0	0.0
41_57	0	0	0	0	0	0	0	0.0
41_58	0	0	0	0	0	0	0	0.0
41_59	0	0	0	0	0	0	0	0.0
41_60	0	0	0	0	0	0	0	0.0
41_61	0	0	0	0	0	0	0	0.0
41_62	0	0	0	0	0	0	0	0.0
41_63	0	0	0	0	0	0	0	0.0
41_64	0	0	0	0	0	0	0	0.0
41_65	0	0	0	0	0	0	0	0.0
41_66	0	0	0	0	0	0	0	0.0
41_67	0	0	0	0	0	0	0	0.0
41_68	0	0	0	0	0	0	0	0.0
41_69	0	0	0	0	0	0	0	0.0
41_70	0	0	0	0	0	0	0	0.0
41_71	0	0	0	0	0	0	0	0.0
41_72	0	0	0	0	0	0	0	0.0
41_73	0	0	0	0	0	0	0	0.0
41_74	0	0	0	0	0	0	0	0.0
41_75	0	0	0	0	0	0	0	0.0
41_76	0	0	0	0	0	0	0	0.0
41_77	0	0	0	0	0	0	0	0.0
41_78	0	0	0	0	0	0	0	0.0
41_79	0	0	0	0	0	0	0	0.0
41_80	0	0	0	0	0	0	0	0.0
41_81	0	0	0	0	0	0	0	0.0
41_82	0	0	0	0	0	0	0	0.0
41_83	0	0	0	0	0	0	0	0.0
41_84	0	0	0	0	0	0	0	0.0
41_85	0	0	0	0	0	0	0	0.0
41_86	0	0	0	0	0	0	0	0.0
41_87	0	0	0	0	0	0	0	0.0
41_88	0	0	0	0	0	0	0	0.0
41_89	13	11	2	0	0	0	0	2.6390573296152584
41_90	59	33	2	17	7	0	0	4.0943445622221
41_91	131	70	16	8	16	1	20	4.882801922586371
41_92	145	52	12	16	7	4	54	4.983606621708336
41_93	17	7	2	0	5	0	3	2.8903717578961645
41_94	3	3	0	0	0	0	0	1.3862943611198906
41_95	6	3	0	1	2	0	0	1.9459101490553132
41_96	2	1	0	0	1	0	0	1.0986122886681098
41_97	0	0	0	0	0	0	0	0.0
41_98	0	0	0	0	0	0	0	0.0
41_99	0	0	0	0	0	0	0	0.0
41_100	0	0	0	0	0	0	0	0.0
42_1	0	0	0	0	0	0	0	0.0
42_2	0	0	0	0	0	0	0	0.0
42_3	0	0	0	0	0	0	0	0.0
42_4	0	0	0	0	0	0	0	0.0
42_5	0	0	0	0	0	0	0	0.0
42_6	0	0	0	0	0	0	0	0.0
42_7	0	0	0	0	0	0	0	0.0
42_8	0	0	0	0	0	0	0	0.0
42_9	0	0	0	0	0	0	0	0.0
42_10	0	0	0	0	0	0	0	0.0
42_11	0	0	0	0	0	0	0	0.0
42_12	0	0	0	0	0	0	0	0.0
42_13	0	0	0	0	0	0	0	0.0
42_14	0	0	0	0	0	0	0	0.0
42_15	0	0	0	0	0	0	0	0.0
42_16	0	0	0	0	0	0	0	0.0
42_17	0	0	0	0	0	0	0	0.0
42_18	0	0	0	0	0	0	0	0.0
42_19	0	0	0	0	0	0	0	0.0
42_20	0	0	0	0	0	0	0	0.0
42_21	0	0	0	0	0	0	0	0.0
42_22	0	0	0	0	0	0	0	0.0
42_23	0	0	0	0	0	0	0	0.0
42_24	0	0	0	0	0	0	0	0.0
42_25	0	0	0	0	0	0	0	0.0
42_26	0	0	0	0	0	0	0	0.0
42_27	0	0	0	0	0	0	0	0.0
42_28	0	0	0	0	0	0	0	0.0
42_29	0	0	0	0	0	0	0	0.0
42_30	0	0	0	0	0	0	0	0.0
42_31	0	0	0	0	0	0	0	0.0
42_32	0	0	0	0	0	0	0	0.0
42_33	0	0	0	0	0	0	0	0.0
42_34	0	0	0	0	0	0	0	0.0
42_35	22	18	0	0	4	0	0	3.1354942159291497
42_36	24	20	0	1	3	0	0	3.2188758248682006
42_37	0	0	0	0	0	0	0	0.0
42_38	2	0	2	0	0	0	0	1.0986122886681098
42_39	2	2	0	0	0	0	0	1.0986122886681098
42_40	10	8	0	0	2	0	0	2.3978952727983707
42_41	1	1	0	0	0	0	0	0.6931471805599453
42_42	2	2	0	0	0	0	0	1.0986122886681098
42_43	32	22	3	0	2	0	5	3.4965075614664802
42_44	9	5	2	0	2	0	0	2.302585092994046
42_45	1	0	0	0	1	0	0	0.6931471805599453
42_46	28	26	2	0	0	0	0	3.367295829986474
42_47	29	18	6	0	5	0	0	3.4011973816621555
42_48	5	1	0	0	1	3	0	1.791759469228055
42_49	3	2	1	0	0	0	0	1.3862943611198906
42_50	2	2	0	0	0	0	0	1.0986122886681098
42_51	1	1	0	0	0	0	0	0.6931471805599453
42_52	0	0	0	0	0	0	0	0.0
42_53	0	0	0	0	0	0	0	0.0
42_54	0	0	0	0	0	0	0	0.0
42_55	0	0	0	0	0	0	0	0.0
42_56	0	0	0	0	0	0	0	0.0
42_57	0	0	0	0	0	0	0	0.0
42_58	0	0	0	0	0	0	0	0.0
42_59	0	0	0	0	0	0	0	0.0
42_60	0	0	0	0	0	0	0	0.0
42_61	0	0	0	0	0	0	0	0.0
42_62	0	0	0	0	0	0	0	0.0
42_63	0	0	0	0	0	0	0	0.0
42_64	0	0	0	0	0	0	0	0.0
42_65	0	0	0	0	0	0	0	0.0
42_66	0	0	0	0	0	0	0	0.0
42_67	0	0	0	0	0	0	0	0.0
42_68	0	0	0	0	0	0	0	0.0
42_69	0	0	0	0	0	0	0	0.0
42_70	0	0	0	0	0	0	0	0.0
42_71	0	0	0	0	0	0	0	0.0
42_72	0	0	0	0	0	0	0	0.0
42_73	0	0	0	0	0	0	0	0.0
42_74	0	0	0	0	0	0	0	0.0
42_75	0	0	0	0	0	0	0	0.0
42_76	0	0	0	0	0	0	0	0.0
42_77	0	0	0	0	0	0	0	0.0
42_78	0	0	0	0	0	0	0	0.0
42_79	0	0	0	0	0	0	0	0.0
42_80	0	0	0	0	0	0	0	0.0
42_81	0	0	0	0	0	0	0	0.0
42_82	0	0	0	0	0	0	0	0.0
42_83	0	0	0	0	0	0	0	0.0
42_84	0	0	0	0	0	0	0	0.0
42_85	0	0	0	0	0	0	0	0.0
42_86	0	0	0	0	0	0	0	0.0
42_87	0	0	0	0	0	0	0	0.0
42_88	0	0	0	0	0	0	0	0.0
42_89	0	0	0	0	0	0	0	0.0
42_90	0	0	0	0	0	0	0	0.0
42_91	0	0	0	0	0	0	0	0.0
42_92	8	3	2	1	0	0	2	2.1972245773362196
42_93	15	6	1	1	2	0	5	2.772588722239781
42_94	20	7	1	0	3	0	9	3.044522437723423
42_95	7	3	0	0	2	0	2	2.0794415416798357
42_96	0	0	0	0	0	0	0	0.0
42_97	0	0	0	0	0	0	0	0.0
42_98	0	0	0	0	0	0	0	0.0
42_99	0	0	0	0	0	0	0	0.0
42_100	3	3	0	0	0	0	0	1.3862943611198906
43_1	0	0	0	0	0	0	0	0.0
43_2	0	0	0	0	0	0	0	0.0
43_3	0	0	0	0	0	0	0	0.0
43_4	0	0	0	0	0	0	0	0.0
43_5	0	0	0	0	0	0	0	0.0
43_6	0	0	0	0	0	0	0	0.0
43_7	0	0	0	0	0	0	0	0.0
43_8	0	0	0	0	0	0	0	0.0
43_9	0	0	0	0	0	0	0	0.0
43_10	0	0	0	0	0	0	0	0.0
43_11	0	0	0	0	0	0	0	0.0
43_12	0	0	0	0	0	0	0	0.0
43_13	0	0	0	0	0	0	0	0.0
43_14	0	0	0	0	0	0	0	0.0
43_15	0	0	0	0	0	0	0	0.0
43_16	0	0	0	0	0	0	0	0.0
43_17	0	0	0	0	0	0	0	0.0
43_18	0	0	0	0	0	0	0	0.0
43_19	0	0	0	0	0	0	0	0.0
43_20	0	0	0	0	0	0	0	0.0
43_21	0	0	0	0	0	0	0	0.0
43_22	0	0	0	0	0	0	0	0.0
43_23	0	0	0	0	0	0	0	0.0
43_24	0	0	0	0	0	0	0	0.0
43_25	0	0	0	0	0	0	0	0.0
43_26	0	0	0	0	0	0	0	0.0
43_27	0	0	0	0	0	0	0	0.0
43_28	0	0	0	0	0	0	0	0.0
43_29	0	0	0	0	0	0	0	0.0
43_30	0	0	0	0	0	0	0	0.0
43_31	0	0	0	0	0	0	0	0.0
43_32	0	0	0	0	0	0	0	0.0
43_33	0	0	0	0	0	0	0	0.0
43_34	0	0	0	0	0	0	0	0.0
43_35	9	8	0	1	0	0	0	2.302585092994046
43_36	0	0	0	0	0	0	0	0.0
43_37	2	0	0	0	2	0	0	1.0986122886681098
43_38	4	4	0	0	0	0	0	1.6094379124341003
43_39	0	0	0	0	0	0	0	0.0
43_40	0	0	0	0	0	0	0	0.0
43_41	0	0	0	0	0	0	0	0.0
43_42	14	11	0	0	1	0	2	2.70805020110221
43_43	0	0	0	0	0	0	0	0.0
43_44	9	4	0	4	1	0	0	2.302585092994046
43_45	91	49	8	13	10	0	11	4.5217885770490405
43_46	5	4	0	0	1	0	0	1.791759469228055
43_47	0	0	0	0	0	0	0	0.0
43_48	0	0	0	0	0	0	0	0.0
43_49	3	2	0	0	1	0	0	1.3862943611198906
43_50	0	0	0	0	0	0	0	0.0
43_51	4	3	0	1	0	0	0	1.6094379124341003
43_52	0	0	0	0	0	0	0	0.0
43_53	0	0	0	0	0	0	0	0.0
43_54	0	0	0	0	0	0	0	0.0
43_55	0	0	0	0	0	0	0	0.0
43_56	0	0	0	0	0	0	0	0.0
43_57	0	0	0	0	0	0	0	0.0
43_58	0	0	0	0	0	0	0	0.0
43_59	0	0	0	0	0	0	0	0.0
43_60	0	0	0	0	0	0	0	0.0
43_61	0	0	0	0	0	0	0	0.0
43_62	0	0	0	0	0	0	0	0.0
43_63	0	0	0	0	0	0	0	0.0
43_64	0	0	0	0	0	0	0	0.0
43_65	0	0	0	0	0	0	0	0.0
43_66	0	0	0	0	0	0	0	0.0
43_67	0	0	0	0	0	0	0	0.0
43_68	0	0	0	0	0	0	0	0.0
43_69	0	0	0	0	0	0	0	0.0
43_70	0	0	0	0	0	0	0	0.0
43_71	0	0	0	0	0	0	0	0.0
43_72	0	0	0	0	0	0	0	0.0
43_73	0	0	0	0	0	0	0	0.0
43_74	0	0	0	0	0	0	0	0.0
43_75	0	0	0	0	0	0	0	0.0
43_76	0	0	0	0	0	0	0	0.0
43_77	0	0	0	0	0	0	0	0.0
43_78	0	0	0	0	0	0	0	0.0
43_79	0	0	0	0	0	0	0	0.0
43_80	0	0	0	0	0	0	0	0.0
43_81	0	0	0	0	0	0	0	0.0
43_82	0	0	0	0	0	0	0	0.0
43_83	0	0	0	0	0	0	0	0.0
43_84	0	0	0	0	0	0	0	0.0
43_85	0	0	0	0	0	0	0	0.0
43_86	0	0	0	0	0	0	0	0.0
43_87	0	0	0	0	0	0	0	0.0
43_88	0	0	0	0	0	0	0	0.0
43_89	0	0	0	0	0	0	0	0.0
43_90	0	0	0	0	0	0	0	0.0
43_91	0	0	0	0	0	0	0	0.0
43_92	0	0	0	0	0	0	0	0.0
43_93	0	0	0	0	0	0	0	0.0
43_94	0	0	0	0	0	0	0	0.0
43_95	10	1	0	0	0	0	9	2.3978952727983707
43_96	2	0	1	0	0	0	1	1.0986122886681098
43_97	6	4	0	0	2	0	0	1.9459101490553132
43_98	1	1	0	0	0	0	0	0.6931471805599453
43_99	0	0	0	0	0	0	0	0.0
43_100	4	2	0	0	2	0	0	1.6094379124341003
44_1	0	0	0	0	0	0	0	0.0
44_2	0	0	0	0	0	0	0	0.0
44_3	0	0	0	0	0	0	0	0.0
44_4	0	0	0	0	0	0	0	0.0
44_5	0	0	0	0	0	0	0	0.0
44_6	0	0	0	0	0	0	0	0.0
44_7	0	0	0	0	0	0	0	0.0
44_8	0	0	0	0	0	0	0	0.0
44_9	0	0	0	0	0	0	0	0.0
44_10	0	0	0	0	0	0	0	0.0
44_11	0	0	0	0	0	0	0	0.0
44_12	0	0	0	0	0	0	0	0.0
44_13	0	0	0	0	0	0	0	0.0
44_14	0	0	0	0	0	0	0	0.0
44_15	0	0	0	0	0	0	0	0.0
44_16	0	0	0	0	0	0	0	0.0
44_17	0	0	0	0	0	0	0	0.0
44_18	0	0	0	0	0	0	0	0.0
44_19	0	0	0	0	0	0	0	0.0
44_20	0	0	0	0	0	0	0	0.0
44_21	0	0	0	0	0	0	0	0.0
44_22	0	0	0	0	0	0	0	0.0
44_23	0	0	0	0	0	0	0	0.0
44_24	0	0	0	0	0	0	0	0.0
44_25	0	0	0	0	0	0	0	0.0
44_26	0	0	0	0	0	0	0	0.0
44_27	0	0	0	0	0	0	0	0.0
44_28	0	0	0	0	0	0	0	0.0
44_29	0	0	0	0	0	0	0	0.0
44_30	0	0	0	0	0	0	0	0.0
44_31	0	0	0	0	0	0	0	0.0
44_32	0	0	0	0	0	0	0	0.0
44_33	0	0	0	0	0	0	0	0.0
44_34	0	0	0	0	0	0	0	0.0
44_35	23	14	4	3	2	0	0	3.1780538303479458
44_36	0	0	0	0	0	0	0	0.0
44_37	2	2	0	0	0	0	0	1.0986122886681098
44_38	2	0	0	0	0	0	2	1.0986122886681098
44_39	0	0	0	0	0	0	0	0.0
44_40	2	1	0	1	0	0	0	1.0986122886681098
44_41	15	9	2	0	1	0	3	2.772588722239781
44_42	3	2	0	0	1	0	0	1.3862943611198906
44_43	0	0	0	0	0	0	0	0.0
44_44	9	2	0	6	1	0	0	2.302585092994046
44_45	9	7	0	1	1	0	0	2.302585092994046
44_46	5	4	0	0	1	0	0	1.791759469228055
44_47	2	1	0	1	0	0	0	1.0986122886681098
44_48	1	1	0	0	0	0	0	0.6931471805599453
44_49	0	0	0	0	0	0	0	0.0
44_50	2	1	0	0	0	1	0	1.0986122886681098
44_51	2	1	0	0	1	0	0	1.0986122886681098
44_52	0	0	0	0	0	0	0	0.0
44_53	0	0	0	0	0	0	0	0.0
44_54	0	0	0	0	0	0	0	0.0
44_55	0	0	0	0	0	0	0	0.0
44_56	0	0	0	0	0	0	0	0.0
44_57	0	0	0	0	0	0	0	0.0
44_58	0	0	0	0	0	0	0	0.0
44_59	0	0	0	0	0	0	0	0.0
44_60	0	0	0	0	0	0	0	0.0
44_61	0	0	0	0	0	0	0	0.0
44_62	0	0	0	0	0	0	0	0.0
44_63	0	0	0	0	0	0	0	0.0
44_64	0	0	0	0	0	0	0	0.0
44_65	0	0	0	0	0	0	0	0.0
44_66	0	0	0	0	0	0	0	0.0
44_67	0	0	0	0	0	0	0	0.0
44_68	0	0	0	0	0	0	0	0.0
44_69	0	0	0	0	0	0	0	0.0
44_70	0	0	0	0	0	0	0	0.0
44_71	0	0	0	0	0	0	0	0.0
44_72	0	0	0	0	0	0	0	0.0
44_73	0	0	0	0	0	0	0	0.0
44_74	0	0	0	0	0	0	0	0.0
44_75	0	0	0	0	0	0	0	0.0
44_76	0	0	0	0	0	0	0	0.0
44_77	0	0	0	0	0	0	0	0.0
44_78	0	0	0	0	0	0	0	0.0
44_79	0	0	0	0	0	0	0	0.0
44_80	0	0	0	0	0	0	0	0.0
44_81	0	0	0	0	0	0	0	0.0
44_82	0	0	0	0	0	0	0	0.0
44_83	0	0	0	0	0	0	0	0.0
44_84	0	0	0	0	0	0	0	0.0
44_85	0	0	0	0	0	0	0	0.0
44_86	0	0	0	0	0	0	0	0.0
44_87	0	0	0	0	0	0	0	0.0
44_88	0	0	0	0	0	0	0	0.0
44_89	0	0	0	0	0	0	0	0.0
44_90	0	0	0	0	0	0	0	0.0
44_91	0	0	0	0	0	0	0	0.0
44_92	0	0	0	0	0	0	0	0.0
44_93	0	0	0	0	0	0	0	0.0
44_94	0	0	0	0	0	0	0	0.0
44_95	0	0	0	0	0	0	0	0.0
44_96	0	0	0	0	0	0	0	0.0
44_97	11	3	0	1	0	0	7	2.4849066497880004
44_98	52	30	5	1	8	1	7	3.970291913552122
44_99	3	3	0	0	0	0	0	1.3862943611198906
44_100	0	0	0	0	0	0	0	0.0
45_1	0	0	0	0	0	0	0	0.0
45_2	0	0	0	0	0	0	0	0.0
45_3	0	0	0	0	0	0	0	0.0
45_4	0	0	0	0	0	0	0	0.0
45_5	0	0	0	0	0	0	0	0.0
45_6	0	0	0	0	0	0	0	0.0
45_7	0	0	0	0	0	0	0	0.0
45_8	0	0	0	0	0	0	0	0.0
45_9	0	0	0	0	0	0	0	0.0
45_10	0	0	0	0	0	0	0	0.0
45_11	0	0	0	0	0	0	0	0.0
45_12	0	0	0	0	0	0	0	0.0
45_13	0	0	0	0	0	0	0	0.0
45_14	0	0	0	0	0	0	0	0.0
45_15	0	0	0	0	0	0	0	0.0
45_16	0	0	0	0	0	0	0	0.0
45_17	0	0	0	0	0	0	0	0.0
45_18	0	0	0	0	0	0	0	0.0
45_19	0	0	0	0	0	0	0	0.0
45_20	0	0	0	0	0	0	0	0.0
45_21	0	0	0	0	0	0	0	0.0
45_22	0	0	0	0	0	0	0	0.0
45_23	0	0	0	0	0	0	0	0.0
45_24	0	0	0	0	0	0	0	0.0
45_25	0	0	0	0	0	0	0	0.0
45_26	0	0	0	0	0	0	0	0.0
45_27	0	0	0	0	0	0	0	0.0
45_28	0	0	0	0	0	0	0	0.0
45_29	0	0	0	0	0	0	0	0.0
45_30	0	0	0	0	0	0	0	0.0
45_31	0	0	0	0	0	0	0	0.0
45_32	0	0	0	0	0	0	0	0.0
45_33	0	0	0	0	0	0	0	0.0
45_34	0	0	0	0	0	0	0	0.0
45_35	0	0	0	0	0	0	0	0.0
45_36	0	0	0	0	0	0	0	0.0
45_37	0	0	0	0	0	0	0	0.0
45_38	0	0	0	0	0	0	0	0.0
45_39	0	0	0	0	0	0	0	0.0
45_40	1	0	0	1	0	0	0	0.6931471805599453
45_41	12	10	0	0	2	0	0	2.5649493574615367
45_42	12	9	3	0	0	0	0	2.5649493574615367
45_43	1	1	0	0	0	0	0	0.6931471805599453
45_44	0	0	0	0	0	0	0	0.0
45_45	2	2	0	0	0	0	0	1.0986122886681098
45_46	6	4	0	0	2	0	0	1.9459101490553132
45_47	4	1	0	1	2	0	0	1.6094379124341003
45_48	6	3	1	0	1	0	1	1.9459101490553132
45_49	36	24	0	0	10	0	2	3.6109179126442243
45_50	1	1	0	0	0	0	0	0.6931471805599453
45_51	15	12	1	2	0	0	0	2.772588722239781
45_52	0	0	0	0	0	0	0	0.0
45_53	0	0	0	0	0	0	0	0.0
45_54	0	0	0	0	0	0	0	0.0
45_55	0	0	0	0	0	0	0	0.0
45_56	0	0	0	0	0	0	0	0.0
45_57	0	0	0	0	0	0	0	0.0
45_58	0	0	0	0	0	0	0	0.0
45_59	0	0	0	0	0	0	0	0.0
45_60	0	0	0	0	0	0	0	0.0
45_61	0	0	0	0	0	0	0	0.0
